site,sitenum,day,month,year,sl,age,age2
Ter,5,26,4,2007,12.81,0,0.068493151
Ter,5,26,4,2007,12.82,0,0.068493151
Ter,5,26,4,2007,12.84,0,0.068493151
Ter,5,26,4,2007,12.94,0,0.068493151
Ter,5,26,4,2007,13.33,0,0.068493151
Ter,5,26,4,2007,13.4,0,0.068493151
Ter,5,26,4,2007,13.4,0,0.068493151
Ter,5,26,4,2007,13.58,0,0.068493151
Ter,5,26,4,2007,13.66,0,0.068493151
Ter,5,26,4,2007,13.76,0,0.068493151
Ter,5,26,4,2007,14.28,0,0.068493151
Ter,5,26,4,2007,14.52,0,0.068493151
Ter,5,26,4,2007,14.53,0,0.068493151
Ter,5,26,4,2007,14.67,0,0.068493151
Ter,5,26,4,2007,14.8,0,0.068493151
Ter,5,26,4,2007,14.88,0,0.068493151
Ter,5,26,4,2007,15.19,0,0.068493151
Ter,5,26,4,2007,15.48,0,0.068493151
Ter,5,26,4,2007,15.51,0,0.068493151
Ter,5,26,4,2007,15.74,0,0.068493151
Ter,5,26,4,2007,15.76,0,0.068493151
Ter,5,26,4,2007,16.19,0,0.068493151
Ter,5,26,4,2007,16.5,0,0.068493151
Ter,5,26,4,2007,16.54,0,0.068493151
Ter,5,26,4,2007,16.73,0,0.068493151
Ter,5,26,4,2007,16.79,0,0.068493151
Ter,5,26,4,2007,17.13,0,0.068493151
Ter,5,26,4,2007,17.19,0,0.068493151
Ter,5,26,4,2007,17.25,0,0.068493151
Ter,5,26,4,2007,17.42,0,0.068493151
Ter,5,26,4,2007,17.5,0,0.068493151
Ter,5,26,4,2007,17.75,0,0.068493151
Ter,5,26,4,2007,10.2,0,0.068493151
Ter,5,26,4,2007,10.31,0,0.068493151
Ter,5,26,4,2007,10.46,0,0.068493151
Ter,5,26,4,2007,10.53,0,0.068493151
Ter,5,26,4,2007,10.77,0,0.068493151
Ter,5,26,4,2007,11.25,0,0.068493151
Ter,5,26,4,2007,11.3,0,0.068493151
Ter,5,26,4,2007,11.33,0,0.068493151
Ter,5,26,4,2007,11.69,0,0.068493151
Ter,5,26,4,2007,11.82,0,0.068493151
Ter,5,26,4,2007,12.17,0,0.068493151
Ter,5,26,4,2007,12.48,0,0.068493151
Ter,5,28,5,2007,10.98,0,0.156164384
Ter,5,28,5,2007,11.36,0,0.156164384
Ter,5,27,6,2007,12,0,0.238356164
Ter,5,27,6,2007,13.3,0,0.238356164
Ter,5,27,6,2007,13.72,0,0.238356164
Ter,5,27,6,2007,13.73,0,0.238356164
Ter,5,27,6,2007,15.28,0,0.238356164
Ter,5,27,6,2007,20.45,0,0.238356164
Ter,5,27,6,2007,20.5,0,0.238356164
Ter,5,27,6,2007,20.91,0,0.238356164
Ter,5,27,6,2007,20.92,0,0.238356164
Ter,5,27,6,2007,21.09,0,0.238356164
Ter,5,27,6,2007,21.34,0,0.238356164
Ter,5,27,6,2007,21.38,0,0.238356164
Ter,5,27,6,2007,21.52,0,0.238356164
Ter,5,27,6,2007,21.56,0,0.238356164
Ter,5,27,6,2007,21.6,0,0.238356164
Ter,5,27,6,2007,21.68,0,0.238356164
Ter,5,27,6,2007,21.75,0,0.238356164
Ter,5,27,6,2007,22,0,0.238356164
Ter,5,27,6,2007,22.42,0,0.238356164
Ter,5,27,6,2007,22.44,0,0.238356164
Ter,5,27,6,2007,22.65,0,0.238356164
Ter,5,27,6,2007,22.66,0,0.238356164
Ter,5,27,6,2007,22.72,0,0.238356164
Ter,5,27,6,2007,22.74,0,0.238356164
Ter,5,27,6,2007,22.77,0,0.238356164
Ter,5,27,6,2007,22.78,0,0.238356164
Ter,5,27,6,2007,22.84,0,0.238356164
Ter,5,27,6,2007,22.91,0,0.238356164
Ter,5,27,6,2007,23.19,0,0.238356164
Ter,5,27,6,2007,23.34,0,0.238356164
Ter,5,27,6,2007,23.43,0,0.238356164
Ter,5,27,6,2007,23.5,0,0.238356164
Ter,5,27,6,2007,23.74,0,0.238356164
Ter,5,27,6,2007,23.76,0,0.238356164
Ter,5,27,6,2007,23.81,0,0.238356164
Ter,5,27,6,2007,24.43,0,0.238356164
Ter,5,27,6,2007,25,0,0.238356164
Ter,5,27,6,2007,25.58,0,0.238356164
Ter,5,27,6,2007,25.75,0,0.238356164
Ter,5,27,6,2007,25.91,0,0.238356164
Ter,5,27,6,2007,25.93,0,0.238356164
Ter,5,27,6,2007,25.97,0,0.238356164
Ter,5,27,6,2007,26.87,0,0.238356164
Ter,5,27,6,2007,27,0,0.238356164
Ter,5,27,6,2007,27,0,0.238356164
Ter,5,27,6,2007,27.54,0,0.238356164
Ter,5,27,6,2007,27.73,0,0.238356164
Ter,5,27,6,2007,27.9,0,0.238356164
Ter,5,27,6,2007,28.07,0,0.238356164
Ter,5,27,6,2007,28.38,0,0.238356164
Ter,5,27,6,2007,9.85,0,0.238356164
Ter,5,27,6,2007,11.01,0,0.238356164
Ter,5,27,6,2007,11.12,0,0.238356164
Ter,5,27,6,2007,11.39,0,0.238356164
Ter,5,27,6,2007,11.39,0,0.238356164
Ter,5,27,7,2007,12.05,0,0.320547945
Ter,5,27,7,2007,12.09,0,0.320547945
Ter,5,27,7,2007,12.11,0,0.320547945
Ter,5,27,7,2007,12.16,0,0.320547945
Ter,5,27,7,2007,12.24,0,0.320547945
Ter,5,27,7,2007,12.28,0,0.320547945
Ter,5,27,7,2007,12.28,0,0.320547945
Ter,5,27,7,2007,12.6,0,0.320547945
Ter,5,27,7,2007,12.66,0,0.320547945
Ter,5,27,7,2007,12.89,0,0.320547945
Ter,5,27,7,2007,13.18,0,0.320547945
Ter,5,27,7,2007,13.33,0,0.320547945
Ter,5,27,7,2007,13.41,0,0.320547945
Ter,5,27,7,2007,13.48,0,0.320547945
Ter,5,27,7,2007,13.52,0,0.320547945
Ter,5,27,7,2007,13.69,0,0.320547945
Ter,5,27,7,2007,14.13,0,0.320547945
Ter,5,27,7,2007,14.14,0,0.320547945
Ter,5,27,7,2007,14.16,0,0.320547945
Ter,5,27,7,2007,14.61,0,0.320547945
Ter,5,27,7,2007,14.81,0,0.320547945
Ter,5,27,7,2007,14.96,0,0.320547945
Ter,5,27,7,2007,15.27,0,0.320547945
Ter,5,27,7,2007,15.42,0,0.320547945
Ter,5,27,7,2007,15.6,0,0.320547945
Ter,5,27,7,2007,15.71,0,0.320547945
Ter,5,27,7,2007,16.18,0,0.320547945
Ter,5,27,7,2007,16.43,0,0.320547945
Ter,5,27,7,2007,16.8,0,0.320547945
Ter,5,27,7,2007,16.82,0,0.320547945
Ter,5,27,7,2007,16.82,0,0.320547945
Ter,5,27,7,2007,17.59,0,0.320547945
Ter,5,27,7,2007,17.85,0,0.320547945
Ter,5,27,7,2007,18.14,0,0.320547945
Ter,5,27,7,2007,18.22,0,0.320547945
Ter,5,27,7,2007,18.31,0,0.320547945
Ter,5,27,7,2007,18.5,0,0.320547945
Ter,5,27,7,2007,18.64,0,0.320547945
Ter,5,27,7,2007,18.81,0,0.320547945
Ter,5,27,7,2007,20.14,0,0.320547945
Ter,5,27,7,2007,20.34,0,0.320547945
Ter,5,27,7,2007,20.37,0,0.320547945
Ter,5,27,7,2007,20.85,0,0.320547945
Ter,5,27,7,2007,21.12,0,0.320547945
Ter,5,27,7,2007,21.47,0,0.320547945
Ter,5,27,7,2007,22.01,0,0.320547945
Ter,5,27,7,2007,22.04,0,0.320547945
Ter,5,27,7,2007,10.17,0,0.320547945
Ter,5,27,7,2007,10.55,0,0.320547945
Ter,5,27,7,2007,11.19,0,0.320547945
Ter,5,27,7,2007,11.28,0,0.320547945
Ter,5,27,7,2007,11.73,0,0.320547945
Ter,5,27,7,2007,11.74,0,0.320547945
Ter,5,28,8,2007,12.08,0,0.073972603
Ter,5,28,8,2007,12.11,0,0.073972603
Ter,5,28,8,2007,12.17,0,0.073972603
Ter,5,28,8,2007,12.3,0,0.073972603
Ter,5,28,8,2007,12.31,0,0.073972603
Ter,5,28,8,2007,12.46,0,0.073972603
Ter,5,28,8,2007,12.52,0,0.073972603
Ter,5,28,8,2007,12.55,0,0.073972603
Ter,5,28,8,2007,12.64,0,0.073972603
Ter,5,28,8,2007,12.66,0,0.073972603
Ter,5,28,8,2007,12.75,0,0.073972603
Ter,5,28,8,2007,12.77,0,0.073972603
Ter,5,28,8,2007,12.81,0,0.073972603
Ter,5,28,8,2007,12.87,0,0.073972603
Ter,5,28,8,2007,12.88,0,0.073972603
Ter,5,28,8,2007,12.9,0,0.073972603
Ter,5,28,8,2007,13,0,0.073972603
Ter,5,28,8,2007,13.02,0,0.073972603
Ter,5,28,8,2007,13.03,0,0.073972603
Ter,5,28,8,2007,13.04,0,0.073972603
Ter,5,28,8,2007,13.07,0,0.073972603
Ter,5,28,8,2007,13.29,0,0.073972603
Ter,5,28,8,2007,13.38,0,0.073972603
Ter,5,28,8,2007,13.41,0,0.073972603
Ter,5,28,8,2007,13.43,0,0.073972603
Ter,5,28,8,2007,13.77,0,0.073972603
Ter,5,28,8,2007,13.87,0,0.073972603
Ter,5,28,8,2007,13.98,0,0.073972603
Ter,5,28,8,2007,14.03,0,0.073972603
Ter,5,28,8,2007,14.03,0,0.073972603
Ter,5,28,8,2007,14.05,0,0.073972603
Ter,5,28,8,2007,14.11,0,0.073972603
Ter,5,28,8,2007,14.15,0,0.073972603
Ter,5,28,8,2007,14.32,0,0.073972603
Ter,5,28,8,2007,14.39,0,0.073972603
Ter,5,28,8,2007,14.42,0,0.073972603
Ter,5,28,8,2007,14.47,0,0.073972603
Ter,5,28,8,2007,14.5,0,0.073972603
Ter,5,28,8,2007,14.56,0,0.073972603
Ter,5,28,8,2007,14.7,0,0.073972603
Ter,5,28,8,2007,14.7,0,0.073972603
Ter,5,28,8,2007,14.7,0,0.073972603
Ter,5,28,8,2007,14.71,0,0.073972603
Ter,5,28,8,2007,14.77,0,0.073972603
Ter,5,28,8,2007,14.78,0,0.073972603
Ter,5,28,8,2007,14.78,0,0.073972603
Ter,5,28,8,2007,14.92,0,0.073972603
Ter,5,28,8,2007,14.92,0,0.073972603
Ter,5,28,8,2007,15,0,0.073972603
Ter,5,28,8,2007,15.07,0,0.073972603
Ter,5,28,8,2007,15.28,0,0.073972603
Ter,5,28,8,2007,15.38,0,0.073972603
Ter,5,28,8,2007,15.44,0,0.073972603
Ter,5,28,8,2007,15.59,0,0.073972603
Ter,5,28,8,2007,15.78,0,0.073972603
Ter,5,28,8,2007,15.82,0,0.073972603
Ter,5,28,8,2007,15.9,0,0.073972603
Ter,5,28,8,2007,15.97,0,0.073972603
Ter,5,28,8,2007,16.33,0,0.073972603
Ter,5,28,8,2007,16.55,0,0.073972603
Ter,5,28,8,2007,16.79,0,0.073972603
Ter,5,28,8,2007,16.85,0,0.073972603
Ter,5,28,8,2007,16.85,0,0.073972603
Ter,5,28,8,2007,17.3,0,0.073972603
Ter,5,28,8,2007,17.3,0,0.073972603
Ter,5,28,8,2007,17.31,0,0.073972603
Ter,5,28,8,2007,17.35,0,0.073972603
Ter,5,28,8,2007,17.43,0,0.073972603
Ter,5,28,8,2007,17.63,0,0.073972603
Ter,5,28,8,2007,17.97,0,0.073972603
Ter,5,28,8,2007,18.07,0,0.073972603
Ter,5,28,8,2007,18.38,0,0.073972603
Ter,5,28,8,2007,18.5,0,0.073972603
Ter,5,28,8,2007,19.28,0,0.073972603
Ter,5,28,8,2007,19.42,0,0.073972603
Ter,5,28,8,2007,19.63,0,0.073972603
Ter,5,28,8,2007,19.65,0,0.073972603
Ter,5,28,8,2007,19.94,0,0.073972603
Ter,5,28,8,2007,20.15,0,0.073972603
Ter,5,28,8,2007,20.16,0,0.073972603
Ter,5,28,8,2007,20.46,0,0.073972603
Ter,5,28,8,2007,20.46,0,0.073972603
Ter,5,28,8,2007,21.15,0,0.073972603
Ter,5,28,8,2007,21.31,0,0.073972603
Ter,5,28,8,2007,21.52,0,0.073972603
Ter,5,28,8,2007,21.83,0,0.073972603
Ter,5,28,8,2007,22.06,0,0.073972603
Ter,5,28,8,2007,22.25,0,0.073972603
Ter,5,28,8,2007,22.48,0,0.073972603
Ter,5,28,8,2007,22.75,0,0.073972603
Ter,5,28,8,2007,22.79,0,0.073972603
Ter,5,28,8,2007,23.16,0,0.073972603
Ter,5,28,8,2007,23.22,0,0.073972603
Ter,5,28,8,2007,23.33,0,0.073972603
Ter,5,28,8,2007,23.51,0,0.073972603
Ter,5,28,8,2007,23.58,0,0.073972603
Ter,5,28,8,2007,23.6,0,0.073972603
Ter,5,28,8,2007,24.02,0,0.073972603
Ter,5,28,8,2007,24.25,0,0.073972603
Ter,5,28,8,2007,24.25,0,0.073972603
Ter,5,28,8,2007,24.28,0,0.073972603
Ter,5,28,8,2007,24.77,0,0.073972603
Ter,5,28,8,2007,25,0,0.073972603
Ter,5,28,8,2007,25.01,0,0.073972603
Ter,5,28,8,2007,25.33,0,0.073972603
Ter,5,28,8,2007,25.57,0,0.073972603
Ter,5,28,8,2007,25.63,0,0.073972603
Ter,5,28,8,2007,26.21,0,0.073972603
Ter,5,28,8,2007,26.81,0,0.073972603
Ter,5,28,8,2007,27.13,0,0.073972603
Ter,5,28,8,2007,27.54,0,0.073972603
Ter,5,28,8,2007,28.14,0,0.073972603
Ter,5,28,8,2007,28.26,0,0.073972603
Ter,5,28,8,2007,28.53,0,0.073972603
Ter,5,28,8,2007,28.57,0,0.073972603
Ter,5,28,8,2007,28.99,0,0.073972603
Ter,5,28,8,2007,6.73,0,0.073972603
Ter,5,28,8,2007,7.9,0,0.073972603
Ter,5,28,8,2007,8.14,0,0.073972603
Ter,5,28,8,2007,8.4,0,0.073972603
Ter,5,28,8,2007,8.72,0,0.073972603
Ter,5,28,8,2007,9.07,0,0.073972603
Ter,5,28,8,2007,9.21,0,0.073972603
Ter,5,28,8,2007,9.24,0,0.073972603
Ter,5,28,8,2007,9.4,0,0.073972603
Ter,5,28,8,2007,9.53,0,0.073972603
Ter,5,28,8,2007,9.66,0,0.073972603
Ter,5,28,8,2007,9.68,0,0.073972603
Ter,5,28,8,2007,9.72,0,0.073972603
Ter,5,28,8,2007,9.75,0,0.073972603
Ter,5,28,8,2007,10.13,0,0.073972603
Ter,5,28,8,2007,10.16,0,0.073972603
Ter,5,28,8,2007,10.23,0,0.073972603
Ter,5,28,8,2007,10.32,0,0.073972603
Ter,5,28,8,2007,10.35,0,0.073972603
Ter,5,28,8,2007,10.67,0,0.073972603
Ter,5,28,8,2007,10.7,0,0.073972603
Ter,5,28,8,2007,10.71,0,0.073972603
Ter,5,28,8,2007,10.72,0,0.073972603
Ter,5,28,8,2007,10.73,0,0.073972603
Ter,5,28,8,2007,10.81,0,0.073972603
Ter,5,28,8,2007,10.83,0,0.073972603
Ter,5,28,8,2007,10.89,0,0.073972603
Ter,5,28,8,2007,10.94,0,0.073972603
Ter,5,28,8,2007,11.12,0,0.073972603
Ter,5,28,8,2007,11.23,0,0.073972603
Ter,5,28,8,2007,11.29,0,0.073972603
Ter,5,28,8,2007,11.3,0,0.073972603
Ter,5,28,8,2007,11.5,0,0.073972603
Ter,5,28,8,2007,11.55,0,0.073972603
Ter,5,28,8,2007,11.56,0,0.073972603
Ter,5,28,8,2007,11.62,0,0.073972603
Ter,5,28,8,2007,11.7,0,0.073972603
Ter,5,28,8,2007,11.8,0,0.073972603
Ter,5,28,8,2007,11.84,0,0.073972603
Ter,5,28,8,2007,11.85,0,0.073972603
Ter,5,28,8,2007,11.86,0,0.073972603
Ter,5,28,9,2007,11.73,0,0.15890411
Ter,5,28,9,2007,12.24,0,0.15890411
Ter,5,28,9,2007,12.37,0,0.15890411
Ter,5,28,9,2007,12.95,0,0.15890411
Ter,5,28,9,2007,12.99,0,0.15890411
Ter,5,28,9,2007,13.11,0,0.15890411
Ter,5,28,9,2007,13.26,0,0.15890411
Ter,5,28,9,2007,13.41,0,0.15890411
Ter,5,28,9,2007,13.66,0,0.15890411
Ter,5,28,9,2007,13.69,0,0.15890411
Ter,5,28,9,2007,13.76,0,0.15890411
Ter,5,28,9,2007,14.3,0,0.15890411
Ter,5,28,9,2007,14.42,0,0.15890411
Ter,5,28,9,2007,14.58,0,0.15890411
Ter,5,28,9,2007,14.69,0,0.15890411
Ter,5,28,9,2007,14.81,0,0.15890411
Ter,5,28,9,2007,14.88,0,0.15890411
Ter,5,28,9,2007,14.97,0,0.15890411
Ter,5,28,9,2007,15.09,0,0.15890411
Ter,5,28,9,2007,15.12,0,0.15890411
Ter,5,28,9,2007,15.28,0,0.15890411
Ter,5,28,9,2007,15.31,0,0.15890411
Ter,5,28,9,2007,15.46,0,0.15890411
Ter,5,28,9,2007,15.56,0,0.15890411
Ter,5,28,9,2007,15.6,0,0.15890411
Ter,5,28,9,2007,15.7,0,0.15890411
Ter,5,28,9,2007,15.7,0,0.15890411
Ter,5,28,9,2007,15.71,0,0.15890411
Ter,5,28,9,2007,15.71,0,0.15890411
Ter,5,28,9,2007,15.79,0,0.15890411
Ter,5,28,9,2007,15.8,0,0.15890411
Ter,5,28,9,2007,15.85,0,0.15890411
Ter,5,28,9,2007,15.91,0,0.15890411
Ter,5,28,9,2007,15.97,0,0.15890411
Ter,5,28,9,2007,16,0,0.15890411
Ter,5,28,9,2007,16.02,0,0.15890411
Ter,5,28,9,2007,16.05,0,0.15890411
Ter,5,28,9,2007,16.08,0,0.15890411
Ter,5,28,9,2007,16.16,0,0.15890411
Ter,5,28,9,2007,16.19,0,0.15890411
Ter,5,28,9,2007,16.19,0,0.15890411
Ter,5,28,9,2007,16.2,0,0.15890411
Ter,5,28,9,2007,16.24,0,0.15890411
Ter,5,28,9,2007,16.27,0,0.15890411
Ter,5,28,9,2007,16.42,0,0.15890411
Ter,5,28,9,2007,16.51,0,0.15890411
Ter,5,28,9,2007,16.51,0,0.15890411
Ter,5,28,9,2007,16.53,0,0.15890411
Ter,5,28,9,2007,16.53,0,0.15890411
Ter,5,28,9,2007,16.56,0,0.15890411
Ter,5,28,9,2007,16.6,0,0.15890411
Ter,5,28,9,2007,16.6,0,0.15890411
Ter,5,28,9,2007,16.61,0,0.15890411
Ter,5,28,9,2007,16.65,0,0.15890411
Ter,5,28,9,2007,16.65,0,0.15890411
Ter,5,28,9,2007,16.68,0,0.15890411
Ter,5,28,9,2007,16.7,0,0.15890411
Ter,5,28,9,2007,16.82,0,0.15890411
Ter,5,28,9,2007,16.82,0,0.15890411
Ter,5,28,9,2007,16.87,0,0.15890411
Ter,5,28,9,2007,16.89,0,0.15890411
Ter,5,28,9,2007,16.95,0,0.15890411
Ter,5,28,9,2007,16.96,0,0.15890411
Ter,5,28,9,2007,17.01,0,0.15890411
Ter,5,28,9,2007,17.05,0,0.15890411
Ter,5,28,9,2007,17.13,0,0.15890411
Ter,5,28,9,2007,17.29,0,0.15890411
Ter,5,28,9,2007,17.3,0,0.15890411
Ter,5,28,9,2007,17.3,0,0.15890411
Ter,5,28,9,2007,17.35,0,0.15890411
Ter,5,28,9,2007,17.48,0,0.15890411
Ter,5,28,9,2007,17.49,0,0.15890411
Ter,5,28,9,2007,17.51,0,0.15890411
Ter,5,28,9,2007,17.52,0,0.15890411
Ter,5,28,9,2007,17.52,0,0.15890411
Ter,5,28,9,2007,17.53,0,0.15890411
Ter,5,28,9,2007,17.55,0,0.15890411
Ter,5,28,9,2007,17.58,0,0.15890411
Ter,5,28,9,2007,17.58,0,0.15890411
Ter,5,28,9,2007,17.61,0,0.15890411
Ter,5,28,9,2007,17.72,0,0.15890411
Ter,5,28,9,2007,17.82,0,0.15890411
Ter,5,28,9,2007,17.82,0,0.15890411
Ter,5,28,9,2007,17.98,0,0.15890411
Ter,5,28,9,2007,18.03,0,0.15890411
Ter,5,28,9,2007,18.11,0,0.15890411
Ter,5,28,9,2007,18.18,0,0.15890411
Ter,5,28,9,2007,18.18,0,0.15890411
Ter,5,28,9,2007,18.25,0,0.15890411
Ter,5,28,9,2007,18.28,0,0.15890411
Ter,5,28,9,2007,18.3,0,0.15890411
Ter,5,28,9,2007,18.31,0,0.15890411
Ter,5,28,9,2007,18.38,0,0.15890411
Ter,5,28,9,2007,18.42,0,0.15890411
Ter,5,28,9,2007,18.46,0,0.15890411
Ter,5,28,9,2007,18.46,0,0.15890411
Ter,5,28,9,2007,18.48,0,0.15890411
Ter,5,28,9,2007,18.49,0,0.15890411
Ter,5,28,9,2007,18.53,0,0.15890411
Ter,5,28,9,2007,18.71,0,0.15890411
Ter,5,28,9,2007,18.72,0,0.15890411
Ter,5,28,9,2007,18.74,0,0.15890411
Ter,5,28,9,2007,18.82,0,0.15890411
Ter,5,28,9,2007,18.86,0,0.15890411
Ter,5,28,9,2007,18.88,0,0.15890411
Ter,5,28,9,2007,18.9,0,0.15890411
Ter,5,28,9,2007,18.94,0,0.15890411
Ter,5,28,9,2007,18.97,0,0.15890411
Ter,5,28,9,2007,19.14,0,0.15890411
Ter,5,28,9,2007,19.2,0,0.15890411
Ter,5,28,9,2007,19.26,0,0.15890411
Ter,5,28,9,2007,19.44,0,0.15890411
Ter,5,28,9,2007,19.54,0,0.15890411
Ter,5,28,9,2007,19.61,0,0.15890411
Ter,5,28,9,2007,19.64,0,0.15890411
Ter,5,28,9,2007,19.65,0,0.15890411
Ter,5,28,9,2007,19.72,0,0.15890411
Ter,5,28,9,2007,19.77,0,0.15890411
Ter,5,28,9,2007,19.94,0,0.15890411
Ter,5,28,9,2007,19.95,0,0.15890411
Ter,5,28,9,2007,19.96,0,0.15890411
Ter,5,28,9,2007,20.32,0,0.15890411
Ter,5,28,9,2007,20.4,0,0.15890411
Ter,5,28,9,2007,20.44,0,0.15890411
Ter,5,28,9,2007,20.61,0,0.15890411
Ter,5,28,9,2007,20.67,0,0.15890411
Ter,5,28,9,2007,20.67,0,0.15890411
Ter,5,28,9,2007,20.71,0,0.15890411
Ter,5,28,9,2007,20.76,0,0.15890411
Ter,5,28,9,2007,20.94,0,0.15890411
Ter,5,28,9,2007,21.25,0,0.15890411
Ter,5,28,9,2007,21.3,0,0.15890411
Ter,5,28,9,2007,21.49,0,0.15890411
Ter,5,28,9,2007,21.52,0,0.15890411
Ter,5,28,9,2007,21.82,0,0.15890411
Ter,5,28,9,2007,21.95,0,0.15890411
Ter,5,28,9,2007,22.2,0,0.15890411
Ter,5,28,9,2007,22.29,0,0.15890411
Ter,5,28,9,2007,22.35,0,0.15890411
Ter,5,28,9,2007,22.74,0,0.15890411
Ter,5,28,9,2007,23.33,0,0.15890411
Ter,5,28,9,2007,23.46,0,0.15890411
Ter,5,28,9,2007,24.22,0,0.15890411
Ter,5,28,9,2007,24.75,0,0.15890411
Ter,5,28,9,2007,24.78,0,0.15890411
Ter,5,28,9,2007,25.32,0,0.15890411
Ter,5,28,9,2007,25.53,0,0.15890411
Ter,5,28,9,2007,25.86,0,0.15890411
Ter,5,28,9,2007,25.99,0,0.15890411
Ter,5,28,9,2007,26.17,0,0.15890411
Ter,5,28,9,2007,26.62,0,0.15890411
Ter,5,28,9,2007,27.38,0,0.15890411
Ter,5,28,9,2007,27.94,0,0.15890411
Ter,5,28,9,2007,10.6,0,0.15890411
Ter,5,28,9,2007,11.26,0,0.15890411
Ter,5,28,9,2007,11.61,0,0.15890411
Ter,5,19,10,2007,12.05,0,0.216438356
Ter,5,19,10,2007,12.06,0,0.216438356
Ter,5,19,10,2007,12.19,0,0.216438356
Ter,5,19,10,2007,12.72,0,0.216438356
Ter,5,19,10,2007,13.05,0,0.216438356
Ter,5,19,10,2007,13.11,0,0.216438356
Ter,5,19,10,2007,13.27,0,0.216438356
Ter,5,19,10,2007,13.31,0,0.216438356
Ter,5,19,10,2007,13.54,0,0.216438356
Ter,5,19,10,2007,13.61,0,0.216438356
Ter,5,19,10,2007,13.73,0,0.216438356
Ter,5,19,10,2007,13.74,0,0.216438356
Ter,5,19,10,2007,13.74,0,0.216438356
Ter,5,19,10,2007,13.81,0,0.216438356
Ter,5,19,10,2007,13.86,0,0.216438356
Ter,5,19,10,2007,14.08,0,0.216438356
Ter,5,19,10,2007,14.16,0,0.216438356
Ter,5,19,10,2007,14.18,0,0.216438356
Ter,5,19,10,2007,14.29,0,0.216438356
Ter,5,19,10,2007,14.39,0,0.216438356
Ter,5,19,10,2007,14.69,0,0.216438356
Ter,5,19,10,2007,14.79,0,0.216438356
Ter,5,19,10,2007,15.13,0,0.216438356
Ter,5,19,10,2007,15.26,0,0.216438356
Ter,5,19,10,2007,15.55,0,0.216438356
Ter,5,19,10,2007,15.61,0,0.216438356
Ter,5,19,10,2007,16.17,0,0.216438356
Ter,5,19,10,2007,16.43,0,0.216438356
Ter,5,19,10,2007,16.72,0,0.216438356
Ter,5,19,10,2007,16.73,0,0.216438356
Ter,5,19,10,2007,16.75,0,0.216438356
Ter,5,19,10,2007,16.8,0,0.216438356
Ter,5,19,10,2007,16.96,0,0.216438356
Ter,5,19,10,2007,17.12,0,0.216438356
Ter,5,19,10,2007,17.28,0,0.216438356
Ter,5,19,10,2007,17.57,0,0.216438356
Ter,5,19,10,2007,17.73,0,0.216438356
Ter,5,19,10,2007,17.73,0,0.216438356
Ter,5,19,10,2007,17.95,0,0.216438356
Ter,5,19,10,2007,18.23,0,0.216438356
Ter,5,19,10,2007,18.36,0,0.216438356
Ter,5,19,10,2007,18.43,0,0.216438356
Ter,5,19,10,2007,18.47,0,0.216438356
Ter,5,19,10,2007,18.53,0,0.216438356
Ter,5,19,10,2007,19.03,0,0.216438356
Ter,5,19,10,2007,19.11,0,0.216438356
Ter,5,19,10,2007,19.65,0,0.216438356
Ter,5,19,10,2007,19.96,0,0.216438356
Ter,5,19,10,2007,20.02,0,0.216438356
Ter,5,19,10,2007,20.35,0,0.216438356
Ter,5,19,10,2007,20.37,0,0.216438356
Ter,5,19,10,2007,20.86,0,0.216438356
Ter,5,19,10,2007,20.89,0,0.216438356
Ter,5,19,10,2007,21.2,0,0.216438356
Ter,5,19,10,2007,21.26,0,0.216438356
Ter,5,19,10,2007,21.72,0,0.216438356
Ter,5,19,10,2007,21.94,0,0.216438356
Ter,5,19,10,2007,22.01,0,0.216438356
Ter,5,19,10,2007,22.16,0,0.216438356
Ter,5,19,10,2007,23.39,0,0.216438356
Ter,5,19,10,2007,23.65,0,0.216438356
Ter,5,19,10,2007,23.72,0,0.216438356
Ter,5,19,10,2007,23.88,0,0.216438356
Ter,5,19,10,2007,23.96,0,0.216438356
Ter,5,19,10,2007,24.31,0,0.216438356
Ter,5,19,10,2007,25.18,0,0.216438356
Ter,5,19,10,2007,26.1,0,0.216438356
Ter,5,19,10,2007,26.57,0,0.216438356
Ter,5,19,10,2007,26.77,0,0.216438356
Ter,5,19,10,2007,27.96,0,0.216438356
Ter,5,19,10,2007,28.52,0,0.216438356
Ter,5,19,10,2007,30.19,0,0.216438356
Ter,5,19,10,2007,30.9,0,0.216438356
Ter,5,19,10,2007,9.3,0,0.216438356
Ter,5,19,10,2007,9.68,0,0.216438356
Ter,5,19,10,2007,9.93,0,0.216438356
Ter,5,19,10,2007,9.98,0,0.216438356
Ter,5,19,10,2007,10.01,0,0.216438356
Ter,5,19,10,2007,10.21,0,0.216438356
Ter,5,19,10,2007,10.28,0,0.216438356
Ter,5,19,10,2007,10.54,0,0.216438356
Ter,5,19,10,2007,10.67,0,0.216438356
Ter,5,19,10,2007,10.82,0,0.216438356
Ter,5,19,10,2007,11.05,0,0.216438356
Ter,5,19,10,2007,11.14,0,0.216438356
Ter,5,19,10,2007,11.2,0,0.216438356
Ter,5,19,10,2007,11.28,0,0.216438356
Ter,5,19,10,2007,11.83,0,0.216438356
Ter,5,28,11,2007,12,0,0.326027397
Ter,5,28,11,2007,12.2,0,0.326027397
Ter,5,28,11,2007,12.29,0,0.326027397
Ter,5,28,11,2007,12.4,0,0.326027397
