len	age	survey
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
21	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
22	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
23	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
24	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
25	NA	KAH0012
