ID	Year	Sex	Est.Age	TL	Scale.Rad	Dist.Ann	BC.Age	BC.Len
2009.20471.F	2009	F	4	477	6.133	5.663	4	439.95
2009.20472.F	2009	F	3	364	3.236	1.084	1	117.64
2009.20472.F	2009	F	3	364	3.236	2.265	2	252.84
2009.20472.F	2009	F	3	364	3.236	2.816	3	315.92
2009.20487.F	2009	F	6	519	6.311	0.696	1	51.49
2009.20487.F	2009	F	6	519	6.311	1.861	2	148.49
2009.20487.F	2009	F	6	519	6.311	3.139	3	254.9
2009.20487.F	2009	F	6	519	6.311	4.547	4	372.13
2009.20487.F	2009	F	6	519	6.311	5.696	5	467.79
2009.20487.F	2009	F	6	519	6.311	6.052	6	497.44
2009.20493.F	2009	F	6	521	6.294	1.505	1	119.66
2009.20493.F	2009	F	6	521	6.294	2.686	2	218.64
2009.20493.F	2009	F	6	521	6.294	3.819	3	313.59
2009.20493.F	2009	F	6	521	6.294	4.935	4	407.11
2009.20493.F	2009	F	6	521	6.294	5.583	5	461.42
2009.20493.F	2009	F	6	521	6.294	5.987	6	495.27
2009.20506.F	2009	F	2	348	4.094	1.489	1	122.46
2009.20506.F	2009	F	2	348	4.094	3.172	2	268.17
2009.20532.F	2009	F	1	185	1.78	0.825	1	82.28
2009.234.F	2009	F	4	444	6.063	0.914	1	61.45
2009.234.F	2009	F	4	444	6.063	2.674	2	192.21
2009.234.F	2009	F	4	444	6.063	4.07	3	295.93
2009.234.F	2009	F	4	444	6.063	5.15	4	376.17
2009.235.F	2009	F	3	428	5.897	1.379	1	95.14
2009.235.F	2009	F	3	428	5.897	3.123	2	223.63
2009.235.F	2009	F	3	428	5.897	4.884	3	353.37
2009.236.F	2009	F	7	530	5.847	1.03	1	88.04
2009.236.F	2009	F	7	530	5.847	2.226	2	197.77
2009.236.F	2009	F	7	530	5.847	3.638	3	327.33
2009.236.F	2009	F	7	530	5.847	4.252	4	383.66
2009.236.F	2009	F	7	530	5.847	4.701	5	424.85
2009.236.F	2009	F	7	530	5.847	5.133	6	464.49
2009.236.F	2009	F	7	530	5.847	5.648	7	511.74
2009.237.F	2009	F	5	495	6.794	1.462	1	101.45
2009.237.F	2009	F	5	495	6.794	2.874	2	205.67
2009.237.F	2009	F	5	495	6.794	4.419	3	319.7
2009.237.F	2009	F	5	495	6.794	5.664	4	411.6
2009.237.F	2009	F	5	495	6.794	6.395	5	465.55
2009.248.F	2009	F	6	513	6.844	1.645	1	118.4
2009.248.F	2009	F	6	513	6.844	2.99	2	220.48
2009.248.F	2009	F	6	513	6.844	4.319	3	321.35
2009.248.F	2009	F	6	513	6.844	5.116	4	381.84
2009.248.F	2009	F	6	513	6.844	5.947	5	444.92
2009.248.F	2009	F	6	513	6.844	6.528	6	489.02
2009.269.F	2009	F	3	418	5.349	1.395	1	104.24
2009.269.F	2009	F	3	418	5.349	2.724	2	209.7
2009.269.F	2009	F	3	418	5.349	4.352	3	338.88
2009.271.F	2009	F	5	496	6.412	1.595	1	118.53
2009.271.F	2009	F	5	496	6.412	3.007	2	229.18
2009.271.F	2009	F	5	496	6.412	4.319	3	331.99
2009.271.F	2009	F	5	496	6.412	5.299	4	408.78
2009.271.F	2009	F	5	496	6.412	6.013	5	464.73
2009.359.F	2009	F	4	465	6.561	1.86	1	127.2
2009.359.F	2009	F	4	465	6.561	3.654	2	256.11
2009.359.F	2009	F	4	465	6.561	5.216	3	368.35
2009.359.F	2009	F	4	465	6.561	6.096	4	431.59
2009.364.F	2009	F	4	473	7.741	1.296	1	73.81
2009.364.F	2009	F	4	473	7.741	3.455	2	207.53
2009.364.F	2009	F	4	473	7.741	5.432	3	329.99
2009.364.F	2009	F	4	473	7.741	6.761	4	412.3
2009.377.F	2009	F	7	560	7.202	1.209	1	88.63
2009.377.F	2009	F	7	560	7.202	2.368	2	179.79
2009.377.F	2009	F	7	560	7.202	3.626	3	278.74
2009.377.F	2009	F	7	560	7.202	4.901	4	379.02
2009.377.F	2009	F	7	560	7.202	5.795	5	449.33
2009.377.F	2009	F	7	560	7.202	6.391	6	496.21
2009.377.F	2009	F	7	560	7.202	6.821	7	530.03
2009.387.F	2009	F	7	534	6.97	1.772	1	130.94
2009.387.F	2009	F	7	534	6.97	2.815	2	211.82
2009.387.F	2009	F	7	534	6.97	4.089	3	310.6
2009.387.F	2009	F	7	534	6.97	5.215	4	397.92
2009.387.F	2009	F	7	534	6.97	5.811	5	444.13
2009.387.F	2009	F	7	534	6.97	6.242	6	477.55
2009.387.F	2009	F	7	534	6.97	6.689	7	512.21
2009.43.F	2009	F	6	538	5.548	1.13	1	104.43
2009.43.F	2009	F	6	538	5.548	2.126	2	202.18
2009.43.F	2009	F	6	538	5.548	3.754	3	361.94
2009.43.F	2009	F	6	538	5.548	4.468	4	432.01
2009.43.F	2009	F	6	538	5.548	4.85	5	469.5
2009.43.F	2009	F	6	538	5.548	5.266	6	510.33
2009.436.F	2009	F	1	215	2.409	1.528	1	134.01
2009.440.F	2009	F	1	202	1.894	1.346	1	141.69
2009.457.F	2009	F	1	206	2.206	1.476	1	135.69
2009.478.F	2009	F	3	441	3.794	1.143	1	128.34
2009.478.F	2009	F	3	441	3.794	2.587	2	298.65
2009.478.F	2009	F	3	441	3.794	3.413	3	396.07
2009.545.F	2009	F	4	470	5.889	1.333	1	101.39
2009.545.F	2009	F	4	470	5.889	2.73	2	214.42
2009.545.F	2009	F	4	470	5.889	4.238	3	336.42
2009.545.F	2009	F	4	470	5.889	5.238	4	417.33
2009.570.F	2009	F	5	510	5.286	1.27	1	117.62
2009.570.F	2009	F	5	510	5.286	2.079	2	196.67
2009.570.F	2009	F	5	510	5.286	3.556	3	340.97
2009.570.F	2009	F	5	510	5.286	4.222	4	406.04
2009.570.F	2009	F	5	510	5.286	4.937	5	475.9
2009.58.F	2009	F	1	252	2.558	1.545	1	149.65
2009.592.F	2009	F	5	536	5.349	1.413	1	136.84
2009.592.F	2009	F	5	536	5.349	2.73	2	270.4
2009.592.F	2009	F	5	536	5.349	3.81	3	379.92
2009.592.F	2009	F	5	536	5.349	4.54	4	453.96
2009.592.F	2009	F	5	536	5.349	5.032	5	503.85
2009.631.F	2009	F	7	567	6.143	1.111	1	97.25
2009.631.F	2009	F	7	567	6.143	2.54	2	230.65
2009.631.F	2009	F	7	567	6.143	3.905	3	358.08
2009.631.F	2009	F	7	567	6.143	4.508	4	414.37
2009.631.F	2009	F	7	567	6.143	5.444	5	501.75
2009.631.F	2009	F	7	567	6.143	5.667	6	522.56
2009.631.F	2009	F	7	567	6.143	5.905	7	544.78
2009.657.F	2009	F	1	244	2.762	1.698	1	147.52
2009.66.F	2009	F	5	542	4.884	0.93	1	97.98
2009.66.F	2009	F	5	542	4.884	2.226	2	243.51
2009.66.F	2009	F	5	542	4.884	3.239	3	357.27
2009.66.F	2009	F	5	542	4.884	4.02	4	444.98
2009.66.F	2009	F	5	542	4.884	4.452	5	493.49
2009.665.F	2009	F	2	277	3.302	1.667	1	136.64
2009.665.F	2009	F	2	277	3.302	2.968	2	248.33
2009.667.F	2009	F	2	304	4.349	1.905	1	129.53
2009.667.F	2009	F	2	304	4.349	3.222	2	223.55
2009.682.F	2009	F	3	430	5.751	1.629	1	117.17
2009.682.F	2009	F	3	430	5.751	3.163	2	233.59
2009.682.F	2009	F	3	430	5.751	4.84	3	360.86
2009.688.F	2009	F	4	461	6.773	1.182	1	75.12
2009.688.F	2009	F	4	461	6.773	3.003	2	200.8
2009.688.F	2009	F	4	461	6.773	4.537	3	306.68
2009.688.F	2009	F	4	461	6.773	5.863	4	398.19
2009.694.F	2009	F	5	505	7.572	1.725	1	110.06
2009.694.F	2009	F	5	505	7.572	3.339	2	219.08
2009.694.F	2009	F	5	505	7.572	4.936	3	326.95
2009.694.F	2009	F	5	505	7.572	6.182	4	411.11
2009.694.F	2009	F	5	505	7.572	7.013	5	467.24
2009.707.F	2009	F	5	472	6.39	1.565	1	110.72
2009.707.F	2009	F	5	472	6.39	2.284	2	164.56
2009.707.F	2009	F	5	472	6.39	4.01	3	293.79
2009.707.F	2009	F	5	472	6.39	5.304	4	390.68
2009.707.F	2009	F	5	472	6.39	6.246	5	461.22
2009.712.F	2009	F	2	310	3.163	1.342	1	127.81
2009.712.F	2009	F	2	310	3.163	2.46	2	239.66
2009.736.F	2009	F	5	487	6.23	1.965	1	149.18
2009.736.F	2009	F	5	487	6.23	3.291	2	254.21
2009.736.F	2009	F	5	487	6.23	4.377	3	340.23
2009.736.F	2009	F	5	487	6.23	5.224	4	407.32
2009.736.F	2009	F	5	487	6.23	5.863	5	457.93
2009.752.F	2009	F	6	497	6.022	1.853	1	148.46
2009.752.F	2009	F	6	497	6.022	3.291	2	268.68
2009.752.F	2009	F	6	497	6.022	4.137	3	339.41
2009.752.F	2009	F	6	497	6.022	4.824	4	396.84
2009.752.F	2009	F	6	497	6.022	5.463	5	450.27
2009.752.F	2009	F	6	497	6.022	5.879	6	485.04
2009.762.F	2009	F	2	320	3.834	1.502	1	121.43
2009.762.F	2009	F	2	320	3.834	2.891	2	239.7
2009.776.F	2009	F	1	222	2.436	1.831	1	165.26
2009.786.F	2009	F	5	535	5.414	1.083	1	101.85
2009.786.F	2009	F	5	535	5.414	2.102	2	203.76
2009.786.F	2009	F	5	535	5.414	3.583	3	351.88
2009.786.F	2009	F	5	535	5.414	4.586	4	452.19
2009.786.F	2009	F	5	535	5.414	5.096	5	503.2
2009.818.F	2009	F	1	232	2.404	1.64	1	156.22
2009.819.F	2009	F	1	237	2.197	1.433	1	152.34
2009.85.F	2009	F	3	403	4.585	1.528	1	130
2009.85.F	2009	F	3	403	4.585	2.841	2	247.25
2009.85.F	2009	F	3	403	4.585	3.87	3	339.15
2009.89.F	2009	F	5	452	6.894	0.781	1	45.48
2009.89.F	2009	F	5	452	6.894	3.09	2	199.03
2009.89.F	2009	F	5	452	6.894	4.934	3	321.66
2009.89.F	2009	F	5	452	6.894	5.714	4	373.53
2009.89.F	2009	F	5	452	6.894	6.429	5	421.08
2009.92.F	2009	F	8	520	6.937	0.877	1	60.1
2009.92.F	2009	F	8	520	6.937	2.07	2	150.64
2009.92.F	2009	F	8	520	6.937	3.162	3	233.51
2009.92.F	2009	F	8	520	6.937	3.924	4	291.34
2009.92.F	2009	F	8	520	6.937	4.818	5	359.19
2009.92.F	2009	F	8	520	6.937	5.811	6	434.55
2009.92.F	2009	F	8	520	6.937	6.258	7	468.47
2009.92.F	2009	F	8	520	6.937	6.705	8	502.39
2009.10080.M	2009	M	4	419	6.099	0.971	1	61.28
2009.10080.M	2009	M	4	419	6.099	2.675	2	180.15
2009.10080.M	2009	M	4	419	6.099	4.363	3	297.9
2009.10080.M	2009	M	4	419	6.099	5.653	4	387.89
2009.10116.M	2009	M	3	366	4.952	1.465	1	103.73
2009.10116.M	2009	M	3	366	4.952	2.898	2	211.51
2009.10116.M	2009	M	3	366	4.952	4.363	3	321.7
2009.10133.M	2009	M	1	222	2.102	1.401	1	145.81
2009.10135.M	2009	M	1	235	2.627	1.768	1	156.05
2009.10191.M	2009	M	1	198	2.134	1.513	1	138.5
2009.10218.M	2009	M	2	305	3.519	1.576	1	133.03
2009.10218.M	2009	M	2	305	3.519	2.755	2	237.38
2009.10228.M	2009	M	5	391	5.541	1.64	1	111.18
2009.10228.M	2009	M	5	391	5.541	2.93	2	203.71
2009.10228.M	2009	M	5	391	5.541	3.726	3	260.81
2009.10228.M	2009	M	5	391	5.541	4.809	4	338.49
2009.10228.M	2009	M	5	391	5.541	5.398	5	380.74
2009.10229.M	2009	M	1	205	2.245	1.704	1	154.04
2009.10244.M	2009	M	7	461	6.764	0.955	1	59.54
2009.10244.M	2009	M	7	461	6.764	2.055	2	135.56
2009.10244.M	2009	M	7	461	6.764	3.091	3	207.16
2009.10244.M	2009	M	7	461	6.764	4.353	4	294.38
2009.10244.M	2009	M	7	461	6.764	5.728	5	389.4
2009.10244.M	2009	M	7	461	6.764	6.359	6	433.01
2009.10244.M	2009	M	7	461	6.764	6.602	7	449.8
2009.10246.M	2009	M	4	412	5.828	1.54	1	104.11
2009.10246.M	2009	M	4	412	5.828	3.129	2	218.21
2009.10246.M	2009	M	4	412	5.828	4.669	3	328.78
2009.10246.M	2009	M	4	412	5.828	5.513	4	389.38
2009.10247.M	2009	M	3	394	5.414	1.987	1	140.51
2009.10247.M	2009	M	3	394	5.414	3.692	2	266.63
2009.10247.M	2009	M	3	394	5.414	4.735	3	343.78
2009.10253.M	2009	M	2	309	4.189	1.838	1	131.95
2009.10253.M	2009	M	2	309	4.189	3.411	2	250.41
2009.10304.M	2009	M	3	372	4.172	1.209	1	103.21
2009.10304.M	2009	M	3	372	4.172	2.666	2	235.38
2009.10304.M	2009	M	3	372	4.172	3.808	3	338.98
2009.10353.M	2009	M	4	450	5.298	1.175	1	94.77
2009.10353.M	2009	M	4	450	5.298	2.202	2	183.26
2009.10353.M	2009	M	4	450	5.298	3.46	3	291.64
2009.10353.M	2009	M	4	450	5.298	4.669	4	395.81
2009.10356.M	2009	M	4	454	5.381	1.126	1	89.89
2009.10356.M	2009	M	4	454	5.381	2.831	2	235.79
2009.10356.M	2009	M	4	454	5.381	4.156	3	349.17
2009.10356.M	2009	M	4	454	5.381	5.132	4	432.69
2009.10408.M	2009	M	6	505	5.695	1.325	1	112.54
2009.10408.M	2009	M	6	505	5.695	2.517	2	219.59
2009.10408.M	2009	M	6	505	5.695	3.659	3	322.15
2009.10408.M	2009	M	6	505	5.695	4.371	4	386.09
2009.10408.M	2009	M	6	505	5.695	4.917	5	435.13
2009.10408.M	2009	M	6	505	5.695	5.579	6	494.58
2009.10409.M	2009	M	2	323	2.815	1.093	1	121.46
2009.10409.M	2009	M	2	323	2.815	2.202	2	251.26
2009.10470.M	2009	M	4	462	4.023	1.01	1	111.15
2009.10470.M	2009	M	4	462	4.023	2.02	2	228.76
2009.10470.M	2009	M	4	462	4.023	3.129	3	357.9
2009.10470.M	2009	M	4	462	4.023	3.758	4	431.14
2009.10474.M	2009	M	4	390	3.689	1.068	1	108.32
2009.10474.M	2009	M	4	390	3.689	2.249	2	235.24
2009.10474.M	2009	M	4	390	3.689	3.172	3	334.44
2009.10474.M	2009	M	4	390	3.689	3.511	4	370.87
2009.10475.M	2009	M	7	492	6.117	0.728	1	52.86
2009.10475.M	2009	M	7	492	6.117	2.67	2	211.11
2009.10475.M	2009	M	7	492	6.117	4.288	3	342.96
2009.10475.M	2009	M	7	492	6.117	5	4	400.98
2009.10475.M	2009	M	7	492	6.117	5.324	5	427.38
2009.10475.M	2009	M	7	492	6.117	5.647	6	453.7
2009.10475.M	2009	M	7	492	6.117	5.939	7	477.5
2009.10525.M	2009	M	1	190	1.181	0.68	1	106.66
2009.10565.M	2009	M	1	242	2.816	1.812	1	153.42
2009.10603.M	2009	M	2	327	4.029	1.764	1	139.54
2009.10603.M	2009	M	2	327	4.029	3.269	2	264.1
2009.10607.M	2009	M	7	521	7.217	1.731	1	120.05
2009.10607.M	2009	M	7	521	7.217	3.204	2	227.71
2009.10607.M	2009	M	7	521	7.217	4.304	3	308.1
2009.10607.M	2009	M	7	521	7.217	5.146	4	369.64
2009.10607.M	2009	M	7	521	7.217	5.841	5	420.43
2009.10607.M	2009	M	7	521	7.217	6.456	6	465.38
2009.10607.M	2009	M	7	521	7.217	6.845	7	493.81
2009.10636.M	2009	M	2	367	4.371	1.661	1	135.46
2009.10636.M	2009	M	2	367	4.371	3.629	2	303.6
2009.10667.M	2009	M	3	375	3.548	1.161	1	118.36
2009.10667.M	2009	M	3	375	3.548	1.935	2	201.58
2009.10667.M	2009	M	3	375	3.548	2.871	3	302.21
2009.10714.M	2009	M	6	499	5.161	0.887	1	80.41
2009.10714.M	2009	M	6	499	5.161	1.839	2	173.65
2009.10714.M	2009	M	6	499	5.161	3.032	3	290.49
2009.10714.M	2009	M	6	499	5.161	3.839	4	369.53
2009.10714.M	2009	M	6	499	5.161	4.468	5	431.13
2009.10714.M	2009	M	6	499	5.161	4.887	6	472.16
2009.10715.M	2009	M	6	483	5.935	1.339	1	103.97
2009.10715.M	2009	M	6	483	5.935	2.129	2	169.12
2009.10715.M	2009	M	6	483	5.935	3.565	3	287.55
2009.10715.M	2009	M	6	483	5.935	4.855	4	393.93
2009.10715.M	2009	M	6	483	5.935	5.452	5	443.17
2009.10715.M	2009	M	6	483	5.935	5.694	6	463.12
2009.10716.M	2009	M	6	455	5.871	1.226	1	89.9
2009.10716.M	2009	M	6	455	5.871	2.048	2	154.51
2009.10716.M	2009	M	6	455	5.871	3.387	3	259.76
2009.10716.M	2009	M	6	455	5.871	4.484	4	345.98
2009.10716.M	2009	M	6	455	5.871	5.048	5	390.31
2009.10716.M	2009	M	6	455	5.871	5.661	6	438.49
2009.10727.M	2009	M	4	425	5.145	1.097	1	85.53
2009.10727.M	2009	M	4	425	5.145	2.758	2	224.83
2009.10727.M	2009	M	4	425	5.145	3.806	3	312.71
2009.10727.M	2009	M	4	425	5.145	4.871	4	402.02
2009.10738.M	2009	M	3	392	4.952	1.532	1	116.81
2009.10738.M	2009	M	3	392	4.952	3.194	2	250.54
2009.10738.M	2009	M	3	392	4.952	4.565	3	360.86
2009.10755.M	2009	M	1	216	1.903	1.452	1	163.28
2009.10760.M	2009	M	4	452	5.129	1.435	1	121.81
2009.10760.M	2009	M	4	452	5.129	2.435	2	211.19
2009.10760.M	2009	M	4	452	5.129	3.935	3	345.27
2009.10760.M	2009	M	4	452	5.129	4.871	4	428.94
2009.10774.M	2009	M	4	423	5.661	1.581	1	113.48
2009.10774.M	2009	M	4	423	5.661	3.258	2	240.7
2009.10774.M	2009	M	4	423	5.661	4.661	3	347.14
2009.10774.M	2009	M	4	423	5.661	5.355	4	399.79
2009.10779.M	2009	M	6	458	6.548	2.419	1	165.12
2009.10779.M	2009	M	6	458	6.548	3.742	2	258.97
2009.10779.M	2009	M	6	458	6.548	4.71	3	327.63
2009.10779.M	2009	M	6	458	6.548	5.468	4	381.39
2009.10779.M	2009	M	6	458	6.548	5.919	5	413.38
2009.10779.M	2009	M	6	458	6.548	6.403	6	447.71
2009.10783.M	2009	M	6	435	5.871	1.79	1	128.14
2009.10783.M	2009	M	6	435	5.871	2.984	2	217.92
2009.10783.M	2009	M	6	435	5.871	4.21	3	310.1
2009.10783.M	2009	M	6	435	5.871	4.919	4	363.42
2009.10783.M	2009	M	6	435	5.871	5.29	5	391.31
2009.10783.M	2009	M	6	435	5.871	5.71	6	422.89
2009.117.M	2009	M	2	298	2.765	1.242	1	130.3
2009.117.M	2009	M	2	298	2.765	2.152	2	230.5
2009.120.M	2009	M	7	500	5.066	0.977	1	91.21
2009.120.M	2009	M	7	500	5.066	1.854	2	178.89
2009.120.M	2009	M	7	500	5.066	2.715	3	264.96
2009.120.M	2009	M	7	500	5.066	3.427	4	336.15
2009.120.M	2009	M	7	500	5.066	4.305	5	423.92
2009.120.M	2009	M	7	500	5.066	4.636	6	457.01
2009.120.M	2009	M	7	500	5.066	4.901	7	483.5
2009.180.M	2009	M	3	380	3.642	1.275	1	128.83
2009.180.M	2009	M	3	380	3.642	2.053	2	211.39
2009.180.M	2009	M	3	380	3.642	3.063	3	318.56
2009.20047.M	2009	M	4	466	6.426	1.18	1	80.3
2009.20047.M	2009	M	4	466	6.426	2.77	2	197.2
2009.20047.M	2009	M	4	466	6.426	4.639	3	334.61
2009.20047.M	2009	M	4	466	6.426	5.869	4	425.05
2009.20048.M	2009	M	6	454	6.016	1.164	1	82.63
2009.20048.M	2009	M	6	454	6.016	2.279	2	167.97
2009.20048.M	2009	M	6	454	6.016	3.443	3	257.06
2009.20048.M	2009	M	6	454	6.016	4.541	4	341.1
2009.20048.M	2009	M	6	454	6.016	5.492	5	413.89
2009.20048.M	2009	M	6	454	6.016	5.852	6	441.45
2009.20060.M	2009	M	6	473	6.393	1.164	1	80.84
2009.20060.M	2009	M	6	473	6.393	2.311	2	166.86
2009.20060.M	2009	M	6	473	6.393	3.82	3	280.03
2009.20060.M	2009	M	6	473	6.393	4.754	4	350.08
2009.20060.M	2009	M	6	473	6.393	5.328	5	393.13
2009.20060.M	2009	M	6	473	6.393	6	6	443.53
2009.20088.M	2009	M	2	315	3.754	1.738	1	142.37
2009.20088.M	2009	M	2	315	3.754	2.934	2	244.78
2009.20098.M	2009	M	3	360	5.016	1.262	1	85.74
2009.20098.M	2009	M	3	360	5.016	3.033	2	215.13
2009.20098.M	2009	M	3	360	5.016	4.393	3	314.48
2009.20120.M	2009	M	3	385	5.311	1.328	1	91.42
2009.20120.M	2009	M	3	385	5.311	2.689	2	191.74
2009.20120.M	2009	M	3	385	5.311	4.328	3	312.55
2009.20128.M	2009	M	1	226	2.279	1.541	1	150.72
2009.20150.M	2009	M	6	470	6.148	1.541	1	112.96
2009.20150.M	2009	M	6	470	6.148	2.639	2	198.06
2009.20150.M	2009	M	6	470	6.148	3.934	3	298.42
2009.20150.M	2009	M	6	470	6.148	4.836	4	368.32
2009.20150.M	2009	M	6	470	6.148	5.295	5	403.89
2009.20150.M	2009	M	6	470	6.148	5.836	6	445.82
2009.20190.M	2009	M	4	415	5.344	1.623	1	121.54
2009.20190.M	2009	M	4	415	5.344	2.754	2	210.74
2009.20190.M	2009	M	4	415	5.344	3.836	3	296.07
2009.20190.M	2009	M	4	415	5.344	4.885	4	378.8
2009.20192.M	2009	M	7	487	6.541	1.082	1	75.17
2009.20192.M	2009	M	7	487	6.541	2.033	2	146.91
2009.20192.M	2009	M	7	487	6.541	3.197	3	234.73
2009.20192.M	2009	M	7	487	6.541	4.705	4	348.49
2009.20192.M	2009	M	7	487	6.541	5.393	5	400.39
2009.20192.M	2009	M	7	487	6.541	5.885	6	437.51
2009.20192.M	2009	M	7	487	6.541	6.328	7	470.93
2009.20237.M	2009	M	6	499	6.059	1.596	1	126.68
2009.20237.M	2009	M	6	499	6.059	2.736	2	221.79
2009.20237.M	2009	M	6	499	6.059	4.137	3	338.66
2009.20237.M	2009	M	6	499	6.059	4.707	4	386.21
2009.20237.M	2009	M	6	499	6.059	5.261	5	432.43
2009.20237.M	2009	M	6	499	6.059	5.733	6	471.8
2009.20315.M	2009	M	2	346	4.365	1.954	1	151.32
2009.20315.M	2009	M	2	346	4.365	3.502	2	276.32
2009.20367.M	2009	M	7	510	6.564	1.726	1	129.34
2009.20367.M	2009	M	7	510	6.564	2.948	2	225.49
2009.20367.M	2009	M	7	510	6.564	4.267	3	329.27
2009.20367.M	2009	M	7	510	6.564	5.668	4	439.5
2009.20367.M	2009	M	7	510	6.564	5.961	5	462.56
2009.20367.M	2009	M	7	510	6.564	6.27	6	486.87
2009.20367.M	2009	M	7	510	6.564	6.45	7	501.03
2009.20402.M	2009	M	1	183	1.954	1.515	1	140.43
2009.20413.M	2009	M	2	274	3.625	1.262	1	91.18
2009.20413.M	2009	M	2	274	3.625	2.848	2	213.88
2009.20434.M	2009	M	7	494	6.828	1.359	1	93.15
2009.20434.M	2009	M	7	494	6.828	3.074	2	218.85
2009.20434.M	2009	M	7	494	6.828	4.693	3	337.51
2009.20434.M	2009	M	7	494	6.828	5.388	4	388.45
2009.20434.M	2009	M	7	494	6.828	5.939	5	428.84
2009.20434.M	2009	M	7	494	6.828	6.327	6	457.28
2009.20434.M	2009	M	7	494	6.828	6.634	7	479.78
2009.20496.M	2009	M	4	463	4.951	1.117	1	99.46
2009.20496.M	2009	M	4	463	4.951	2.605	2	240.55
2009.20496.M	2009	M	4	463	4.951	3.964	3	369.41
2009.20496.M	2009	M	4	463	4.951	4.693	4	438.54
2009.20498.M	2009	M	7	485	6.57	1.375	1	96.39
2009.20498.M	2009	M	7	485	6.57	2.395	2	172.69
2009.20498.M	2009	M	7	485	6.57	3.964	3	290.06
2009.20498.M	2009	M	7	485	6.57	5	4	367.56
2009.20498.M	2009	M	7	485	6.57	5.485	5	403.84
2009.20498.M	2009	M	7	485	6.57	5.89	6	434.13
2009.20498.M	2009	M	7	485	6.57	6.278	7	463.16
2009.20499.M	2009	M	4	426	4.498	1.553	1	142.85
2009.20499.M	2009	M	4	426	4.498	2.298	2	214.48
2009.20499.M	2009	M	4	426	4.498	3.511	3	331.1
2009.20499.M	2009	M	4	426	4.498	4.207	4	398.02
2009.20514.M	2009	M	2	338	3.657	1.65	1	148.96
2009.20514.M	2009	M	2	338	3.657	3.026	2	278.56
2009.20528.M	2009	M	1	233	2.621	1.845	1	162.1
2009.238.M	2009	M	2	331	3.907	1.556	1	127.94
2009.238.M	2009	M	2	331	3.907	3.361	2	283.84
2009.245.M	2009	M	3	408	5.828	1.738	1	117.14
2009.245.M	2009	M	3	408	5.828	3.543	2	245.5
2009.245.M	2009	M	3	408	5.828	5.182	3	362.06
2009.246.M	2009	M	3	378	5.033	1.623	1	117.52
2009.246.M	2009	M	3	378	5.033	3.179	2	236.38
2009.246.M	2009	M	3	378	5.033	4.272	3	319.87
2009.258.M	2009	M	7	465	5.563	1.175	1	93.12
2009.258.M	2009	M	7	465	5.563	1.904	2	154.9
2009.258.M	2009	M	7	465	5.563	2.649	3	218.04
2009.258.M	2009	M	7	465	5.563	3.593	4	298.04
2009.258.M	2009	M	7	465	5.563	4.338	5	361.18
2009.258.M	2009	M	7	465	5.563	5.149	6	429.91
2009.258.M	2009	M	7	465	5.563	5.381	7	449.58
2009.283.M	2009	M	7	485	6.639	1.159	1	79.34
2009.283.M	2009	M	7	485	6.639	2.666	2	190.89
2009.283.M	2009	M	7	485	6.639	4.007	3	290.16
2009.283.M	2009	M	7	485	6.639	5.05	4	367.37
2009.283.M	2009	M	7	485	6.639	5.613	5	409.05
2009.283.M	2009	M	7	485	6.639	6.126	6	447.02
2009.283.M	2009	M	7	485	6.639	6.457	7	471.53
2009.305.M	2009	M	2	342	4.47	1.871	1	139.39
2009.305.M	2009	M	2	342	4.47	3.411	2	259.45
2009.319.M	2009	M	2	334	4.768	1.738	1	117.64
2009.319.M	2009	M	2	334	4.768	3.874	2	270.16
2009.320.M	2009	M	2	291	3.808	1.821	1	135.79
2009.320.M	2009	M	2	291	3.808	3.228	2	245.69
2009.322.M	2009	M	1	229	2.566	1.772	1	156.14
2009.347.M	2009	M	5	425	6.026	0.695	1	43.3
2009.347.M	2009	M	5	425	6.026	2.583	2	178.48
2009.347.M	2009	M	5	425	6.026	3.94	3	275.64
2009.347.M	2009	M	5	425	6.026	5.331	4	375.24
2009.347.M	2009	M	5	425	6.026	5.811	5	409.61
2009.362.M	2009	M	4	380	5.745	1.507	1	94.91
2009.362.M	2009	M	4	380	5.745	3.146	2	205.17
2009.362.M	2009	M	4	380	5.745	3.626	3	237.46
2009.362.M	2009	M	4	380	5.745	5.364	4	354.37
2009.468.M	2009	M	7	505	6.635	1.317	1	95.06
2009.468.M	2009	M	7	505	6.635	2.746	2	205.22
2009.468.M	2009	M	7	505	6.635	3.698	3	278.6
2009.468.M	2009	M	7	505	6.635	4.984	4	377.73
2009.468.M	2009	M	7	505	6.635	5.524	5	419.36
2009.468.M	2009	M	7	505	6.635	6.079	6	462.14
2009.468.M	2009	M	7	505	6.635	6.46	7	491.51
2009.479.M	2009	M	6	475	6	1.444	1	109.41
2009.479.M	2009	M	6	475	6	2.619	2	203.7
2009.479.M	2009	M	6	475	6	3.905	3	306.89
2009.479.M	2009	M	6	475	6	4.762	4	375.66
2009.479.M	2009	M	6	475	6	5.333	5	421.48
2009.479.M	2009	M	6	475	6	5.683	6	449.56
2009.491.M	2009	M	7	460	6.048	0.937	1	65.81
2009.491.M	2009	M	7	460	6.048	2.46	2	183.27
2009.491.M	2009	M	7	460	6.048	3.508	3	264.1
2009.491.M	2009	M	7	460	6.048	4.063	4	306.9
2009.491.M	2009	M	7	460	6.048	5.016	5	380.41
